model_name,animal_type,target,measure (MAE/MSE),Cross-validation,evaluated_on (Train/Test),Error,n_rows,n_missing_feature_values,best_params
SVR,heifer,carcass weight,MSE,3,Test,172.65616211180912,233,3066,"{'imputer_strategy': 'median', 'C': 9.70141902435111, 'epsilon': 0.026929923725399076, 'gamma': 0.9019910025501036}"
SVR,heifer,carcass weight,MSE,4,Test,157.04611745023453,233,3066,"{'imputer_strategy': 'median', 'C': 9.70141902435111, 'epsilon': 0.026929923725399076, 'gamma': 0.9019910025501036}"
SVR,heifer,carcass weight,MSE,5,Test,295.0847425138448,233,3066,"{'imputer_strategy': 'median', 'C': 9.70141902435111, 'epsilon': 0.026929923725399076, 'gamma': 0.9019910025501036}"
SVR,cow,price,MAE,1,Train,77.48329722186463,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,2,Train,78.15564200772013,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,3,Train,78.56983841417977,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,4,Train,89.60077700155003,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,5,Train,91.2788001781369,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,1,Test,107.69874754547523,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,2,Test,102.72538068363446,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,3,Test,118.6454109256513,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,4,Test,66.02746965718907,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MAE,5,Test,53.9340291414026,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,1,Train,11386.57837494526,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,2,Train,10941.855183225876,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,3,Train,10923.015960518433,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,4,Train,13761.19185992317,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,5,Train,14228.448737102315,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,1,Test,15707.135062943478,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,2,Test,17282.98890277216,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,3,Test,22674.755066816942,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,4,Test,6995.183591258643,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,cow,price,MSE,5,Test,4591.789635411283,46,1302,"{'imputer_strategy': 'mean', 'C': 48.543861755471085, 'epsilon': 4.421868863688158, 'gamma': 0.2930281855172189}"
SVR,steer,price,MAE,1,Train,76.11241996892613,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,2,Train,78.39704052980157,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,3,Train,72.79539130513369,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,4,Train,74.36661178400763,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,5,Train,75.45674586952488,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,1,Test,76.84908899219171,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,2,Test,74.18530725819728,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,3,Test,90.10889205455439,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,4,Test,86.43859937455487,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MAE,5,Test,79.22338814233383,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,1,Train,10775.882338687758,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,2,Train,11077.81094995142,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,3,Train,9281.546912329837,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,4,Train,10279.176324487751,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,5,Train,10703.013441412153,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,1,Test,9471.27074546763,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,2,Test,9267.437086795791,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,3,Test,15830.59463568821,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,4,Test,12065.54276387666,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,steer,price,MSE,5,Test,9964.26234345237,584,4260,"{'imputer_strategy': 'median', 'C': 34.18592575620431, 'epsilon': 0.07855750753233194, 'gamma': 0.013437957935318963}"
SVR,heifer,price,MAE,1,Train,51.771134727318085,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,2,Train,50.99369926483908,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,3,Train,54.68875465318386,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,4,Train,54.715116880491315,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,5,Train,53.039108698161705,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,1,Test,68.28421004932912,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,2,Test,72.8522856916443,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,3,Test,57.46553032190728,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,4,Test,54.89597361912454,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MAE,5,Test,61.72371872112252,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,1,Train,5352.1356866673395,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,2,Train,5722.26841420841,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,3,Train,6408.018905238718,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,4,Train,6191.995036413704,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,5,Train,5155.751132106575,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,1,Test,8860.002825591855,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,2,Test,7946.745593861536,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,3,Test,5275.979328856933,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,4,Test,4923.449231964944,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,heifer,price,MSE,5,Test,9321.721603619115,233,3066,"{'imputer_strategy': 'median', 'C': 48.60392549542777, 'epsilon': 0.030798083576945134, 'gamma': 0.9955380310709289}"
SVR,cow,Total number of defects,MAE,1,Train,0.7419508764572824,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,2,Train,0.7398277026162777,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,3,Train,0.7049160160451299,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,4,Train,0.7938070692622641,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,5,Train,0.748578150984678,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,1,Test,0.7677013651227339,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,2,Test,0.8153460671757441,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,3,Test,0.922821138291282,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,4,Test,0.557392135380516,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MAE,5,Test,0.7798114988161982,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,1,Train,0.8351926363245448,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,2,Train,0.8071734475506871,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,3,Train,0.7896020424939908,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,4,Train,0.9865883199234299,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,5,Train,0.9221272716262742,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,1,Test,1.0114637873205792,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,2,Test,1.2536579546416293,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,3,Test,1.2185554724466117,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,4,Test,0.4086621511783172,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,cow,Total number of defects,MSE,5,Test,0.7818068074780716,46,1302,"{'imputer_strategy': 'median', 'C': 25.405931883058656, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,steer,Total number of defects,MAE,1,Train,0.5081106587145631,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,2,Train,0.5183360821393865,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,3,Train,0.510253652258126,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,4,Train,0.506006515237587,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,5,Train,0.49165230231287493,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,1,Test,0.5675345965330222,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,2,Test,0.5118520957486677,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,3,Test,0.5784492701859159,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,4,Test,0.542765651138122,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MAE,5,Test,0.6291331322280294,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,1,Train,0.7222275011025404,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,2,Train,0.7835080630238673,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,3,Train,0.7944533815588074,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,4,Train,0.7554102896391472,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,5,Train,0.7089443803768427,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,1,Test,0.9280528173059976,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,2,Test,0.6306813251376366,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,3,Test,0.9530910207338432,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,4,Test,0.8748656824212839,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,steer,Total number of defects,MSE,5,Test,1.018376943296061,594,4265,"{'imputer_strategy': 'mean', 'C': 0.5560758280976669, 'epsilon': 0.1250995103358932, 'gamma': 0.02266088890155588}"
SVR,heifer,Total number of defects,MAE,1,Train,0.6457746191616152,233,3066,"{'imputer_strategy': 'mean', 'C': 84.29759093712342, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,heifer,Total number of defects,MAE,2,Train,0.6699222456188051,233,3066,"{'imputer_strategy': 'mean', 'C': 84.29759093712342, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,heifer,Total number of defects,MAE,3,Train,0.6500270598727765,233,3066,"{'imputer_strategy': 'mean', 'C': 84.29759093712342, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,heifer,Total number of defects,MAE,4,Train,0.6719914782927949,233,3066,"{'imputer_strategy': 'mean', 'C': 84.29759093712342, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
SVR,heifer,Total number of defects,MAE,5,Train,0.6555794822517269,233,3066,"{'imputer_strategy': 'mean', 'C': 84.29759093712342, 'epsilon': 0.33905106249469885, 'gamma': 0.00764097290133202}"
