model_name,animal_type,target,max_lag,measure (MAE/MSE),Cross-validation,evaluated_on (Train/Test),Error
SVR(C=3),steer,price,3,MAE,3,Train,100.88152755295081
SVR(C=3),steer,price,3,MAE,4,Train,95.0787049820574
SVR(C=3),steer,price,3,MAE,5,Train,96.09012488976178
SVR(C=3),steer,price,3,MAE,1,Test,85.54146506107435
SVR(C=3),steer,price,3,MAE,2,Test,108.66843752544696
SVR(C=3),steer,price,3,MAE,3,Test,87.20348995203088
SVR(C=3),steer,price,3,MAE,4,Test,110.22767097905216
SVR(C=3),steer,price,3,MAE,5,Test,107.48642765673623
SVR(C=3),steer,price,3,MSE,1,Train,16567.78281653866
SVR(C=3),steer,price,3,MSE,2,Train,14742.228743380632
SVR(C=3),steer,price,3,MSE,3,Train,16439.530415788944
SVR(C=3),steer,price,3,MSE,4,Train,14559.886482236872
SVR(C=3),steer,price,3,MSE,5,Train,15415.173515947947
SVR(C=3),steer,price,3,MSE,1,Test,11845.812872792334
SVR(C=3),steer,price,3,MSE,2,Test,19634.545445166834
SVR(C=3),steer,price,3,MSE,3,Test,12162.019722774417
SVR(C=3),steer,price,3,MSE,4,Test,19454.927640281236
SVR(C=3),steer,price,3,MSE,5,Test,16439.878178443974
SVR(C=3),heifer,price,3,MAE,1,Train,73.81141689047196
SVR(C=3),heifer,price,3,MAE,2,Train,65.67225311335787
SVR(C=3),heifer,price,3,MAE,3,Train,66.26815847139024
SVR(C=3),heifer,price,3,MAE,4,Train,72.63896038906977
SVR(C=3),heifer,price,3,MAE,5,Train,63.599496089237164
SVR(C=3),heifer,price,3,MAE,1,Test,52.505351435691864
SVR(C=3),heifer,price,3,MAE,2,Test,80.39405219909827
SVR(C=3),heifer,price,3,MAE,3,Test,84.34090164450792
SVR(C=3),heifer,price,3,MAE,4,Test,50.931801554329304
SVR(C=3),heifer,price,3,MAE,5,Test,87.59608214997957
SVR(C=3),heifer,price,3,MSE,1,Train,10051.58523927673
SVR(C=3),heifer,price,3,MSE,2,Train,7860.6381792786815
SVR(C=3),heifer,price,3,MSE,3,Train,8403.000391129146
SVR(C=3),heifer,price,3,MSE,4,Train,9378.74357442653
SVR(C=3),heifer,price,3,MSE,5,Train,7191.317936379396
SVR(C=3),heifer,price,3,MSE,1,Test,3814.5365107757907
SVR(C=3),heifer,price,3,MSE,2,Test,11274.030135889654
SVR(C=3),heifer,price,3,MSE,3,Test,10973.580086272508
SVR(C=3),heifer,price,3,MSE,4,Test,4864.934799267882
SVR(C=3),heifer,price,3,MSE,5,Test,14451.377130427863
SVR(C=3),cow,Total number of defects,3,MAE,1,Train,0.6888260399700806
SVR(C=3),cow,Total number of defects,3,MAE,2,Train,0.6674822705954976
SVR(C=3),cow,Total number of defects,3,MAE,3,Train,0.6999192452888829
SVR(C=3),cow,Total number of defects,3,MAE,4,Train,0.72694627231591
SVR(C=3),cow,Total number of defects,3,MAE,5,Train,0.6730292036411686
SVR(C=3),cow,Total number of defects,3,MAE,1,Test,0.7999030330710454
SVR(C=3),cow,Total number of defects,3,MAE,2,Test,0.8109835974569525
SVR(C=3),cow,Total number of defects,3,MAE,3,Test,0.6776947804622017
SVR(C=3),cow,Total number of defects,3,MAE,4,Test,0.5665836693510905
SVR(C=3),cow,Total number of defects,3,MAE,5,Test,0.7887627953581663
SVR(C=3),cow,Total number of defects,3,MSE,1,Train,0.9099910824649053
SVR(C=3),cow,Total number of defects,3,MSE,2,Train,0.7776405799002513
SVR(C=3),cow,Total number of defects,3,MSE,3,Train,0.8641052855948933
SVR(C=3),cow,Total number of defects,3,MSE,4,Train,0.950578312879186
SVR(C=3),cow,Total number of defects,3,MSE,5,Train,0.7883939007640296
SVR(C=3),cow,Total number of defects,3,MSE,1,Test,0.9299095443943856
SVR(C=3),cow,Total number of defects,3,MSE,2,Test,1.2100001101864601
SVR(C=3),cow,Total number of defects,3,MSE,3,Test,0.8544943463744361
SVR(C=3),cow,Total number of defects,3,MSE,4,Test,0.4989941230945655
SVR(C=3),cow,Total number of defects,3,MSE,5,Test,1.1652026770851285
SVR(C=3),steer,Total number of defects,3,MAE,1,Train,0.3078890087332351
SVR(C=3),steer,Total number of defects,3,MAE,2,Train,0.3439882918180261
SVR(C=3),steer,Total number of defects,3,MAE,3,Train,0.3294741654534617
SVR(C=3),steer,Total number of defects,3,MAE,4,Train,0.32840294134642123
SVR(C=3),steer,Total number of defects,3,MAE,5,Train,0.3212014789737018
SVR(C=3),steer,Total number of defects,3,MAE,1,Test,0.4147806337650277
SVR(C=3),steer,Total number of defects,3,MAE,2,Test,0.2849267220199132
SVR(C=3),steer,Total number of defects,3,MAE,3,Test,0.34150945901147306
SVR(C=3),steer,Total number of defects,3,MAE,4,Test,0.3599690081803978
SVR(C=3),steer,Total number of defects,3,MAE,5,Test,0.38448011398389764
SVR(C=3),steer,Total number of defects,3,MSE,1,Train,0.35755816608953733
SVR(C=3),steer,Total number of defects,3,MSE,2,Train,0.43235806670993643
SVR(C=3),steer,Total number of defects,3,MSE,3,Train,0.3824858122373522
SVR(C=3),steer,Total number of defects,3,MSE,4,Train,0.3393750058011275
SVR(C=3),steer,Total number of defects,3,MSE,5,Train,0.39850741561255
SVR(C=3),steer,Total number of defects,3,MSE,1,Test,0.5395818508222071
SVR(C=3),steer,Total number of defects,3,MSE,2,Test,0.2789920417237618
SVR(C=3),steer,Total number of defects,3,MSE,3,Test,0.37654867935793485
SVR(C=3),steer,Total number of defects,3,MSE,4,Test,0.6615714870047834
SVR(C=3),steer,Total number of defects,3,MSE,5,Test,0.39135445381795736
SVR(C=3),heifer,Total number of defects,3,MAE,1,Train,0.5366419441921785
SVR(C=3),heifer,Total number of defects,3,MAE,2,Train,0.4483829640939159
SVR(C=3),heifer,Total number of defects,3,MAE,3,Train,0.5019682986178637
SVR(C=3),heifer,Total number of defects,3,MAE,4,Train,0.4287097858348479
SVR(C=3),heifer,Total number of defects,3,MAE,5,Train,0.46732896687654624
SVR(C=3),heifer,Total number of defects,3,MAE,1,Test,0.30855360626455375
SVR(C=3),heifer,Total number of defects,3,MAE,2,Test,0.64411091417093
SVR(C=3),heifer,Total number of defects,3,MAE,3,Test,0.42537253620037774
SVR(C=3),heifer,Total number of defects,3,MAE,4,Test,0.7354734832388882
SVR(C=3),heifer,Total number of defects,3,MAE,5,Test,0.6417450958684023
SVR(C=3),heifer,Total number of defects,3,MSE,1,Train,0.7810948093914278
SVR(C=3),heifer,Total number of defects,3,MSE,2,Train,0.545965697037732
SVR(C=3),heifer,Total number of defects,3,MSE,3,Train,0.7473784901212218
SVR(C=3),heifer,Total number of defects,3,MSE,4,Train,0.4668295276727183
SVR(C=3),heifer,Total number of defects,3,MSE,5,Train,0.6590072644523548
SVR(C=3),heifer,Total number of defects,3,MSE,1,Test,0.2122822392081871
SVR(C=3),heifer,Total number of defects,3,MSE,2,Test,1.0979784651969056
SVR(C=3),heifer,Total number of defects,3,MSE,3,Test,0.3589093653860192
SVR(C=3),heifer,Total number of defects,3,MSE,4,Test,1.439303140786589
SVR(C=3),heifer,Total number of defects,3,MSE,5,Test,0.6598926179933403
SVR(C=3),cow,live weight,7,MAE,1,Train,45.63605866596893
SVR(C=3),cow,live weight,7,MAE,2,Train,40.54772629245937
SVR(C=3),cow,live weight,7,MAE,3,Train,45.445561291458695
SVR(C=3),cow,live weight,7,MAE,4,Train,42.82425808326668
SVR(C=3),cow,live weight,7,MAE,5,Train,52.38629585475643
SVR(C=3),cow,live weight,7,MAE,1,Test,46.060104883049235
SVR(C=3),cow,live weight,7,MAE,2,Test,69.52417723549789
SVR(C=3),cow,live weight,7,MAE,3,Test,51.85423453517157
SVR(C=3),cow,live weight,7,MAE,4,Test,57.80000000332119
SVR(C=3),cow,live weight,7,MAE,5,Test,21.544052593789615
SVR(C=3),cow,live weight,7,MSE,1,Train,3581.311262077422
SVR(C=3),cow,live weight,7,MSE,2,Train,2743.2289776427765
SVR(C=3),cow,live weight,7,MSE,3,Train,3750.4621702383392
SVR(C=3),cow,live weight,7,MSE,4,Train,3210.945850678097
SVR(C=3),cow,live weight,7,MSE,5,Train,4489.857837651775
SVR(C=3),cow,live weight,7,MSE,1,Test,3408.7255634160365
SVR(C=3),cow,live weight,7,MSE,2,Test,7256.970596828824
SVR(C=3),cow,live weight,7,MSE,3,Test,3525.416834063663
SVR(C=3),cow,live weight,7,MSE,4,Test,4919.920169237066
SVR(C=3),cow,live weight,7,MSE,5,Test,616.7472688154947
SVR(C=3),steer,live weight,7,MAE,1,Train,30.318113974943234
SVR(C=3),steer,live weight,7,MAE,2,Train,27.661059333915215
SVR(C=3),steer,live weight,7,MAE,3,Train,30.142998538939793
SVR(C=3),steer,live weight,7,MAE,4,Train,28.70541423021152
SVR(C=3),steer,live weight,7,MAE,5,Train,30.280838871295735
SVR(C=3),steer,live weight,7,MAE,1,Test,26.077900992300332
SVR(C=3),steer,live weight,7,MAE,2,Test,38.53869283009724
SVR(C=3),steer,live weight,7,MAE,3,Test,29.26750542048365
SVR(C=3),steer,live weight,7,MAE,4,Test,32.760039734267195
SVR(C=3),steer,live weight,7,MAE,5,Test,27.260391847823065
SVR(C=3),steer,live weight,7,MSE,1,Train,2283.313887083852
SVR(C=3),steer,live weight,7,MSE,2,Train,1332.8542662785076
SVR(C=3),steer,live weight,7,MSE,3,Train,2247.0351734444916
SVR(C=3),steer,live weight,7,MSE,4,Train,2166.9009620442175
SVR(C=3),steer,live weight,7,MSE,5,Train,2318.3494039895836
SVR(C=3),steer,live weight,7,MSE,1,Test,1124.720001629668
SVR(C=3),steer,live weight,7,MSE,2,Test,5190.753101015704
SVR(C=3),steer,live weight,7,MSE,3,Test,1600.9587918584439
SVR(C=3),steer,live weight,7,MSE,4,Test,1670.6005348838057
SVR(C=3),steer,live weight,7,MSE,5,Test,1184.7834441618409
SVR(C=3),heifer,live weight,7,MAE,1,Train,21.286316446274974
SVR(C=3),heifer,live weight,7,MAE,2,Train,18.308745039301332
SVR(C=3),heifer,live weight,7,MAE,3,Train,19.145303187238902
SVR(C=3),heifer,live weight,7,MAE,4,Train,19.16061604281829
SVR(C=3),heifer,live weight,7,MAE,5,Train,17.7545616070028
SVR(C=3),heifer,live weight,7,MAE,1,Test,14.186094046043152
SVR(C=3),heifer,live weight,7,MAE,2,Test,22.40939024459297
SVR(C=3),heifer,live weight,7,MAE,3,Test,22.21588700350536
SVR(C=3),heifer,live weight,7,MAE,4,Test,22.259285158282932
SVR(C=3),heifer,live weight,7,MAE,5,Test,25.069413412826037
SVR(C=3),heifer,live weight,7,MSE,1,Train,853.1325649986615
SVR(C=3),heifer,live weight,7,MSE,2,Train,667.4923927248784
SVR(C=3),heifer,live weight,7,MSE,3,Train,714.1082185601377
SVR(C=3),heifer,live weight,7,MSE,4,Train,728.1846510936764
SVR(C=3),heifer,live weight,7,MSE,5,Train,600.9783436061379
SVR(C=3),heifer,live weight,7,MSE,1,Test,314.93951529110814
SVR(C=3),heifer,live weight,7,MSE,2,Test,884.5980186741829
SVR(C=3),heifer,live weight,7,MSE,3,Test,929.0147337302478
SVR(C=3),heifer,live weight,7,MSE,4,Test,842.8968645165952
SVR(C=3),heifer,live weight,7,MSE,5,Test,1127.8044386334284
SVR(C=3),cow,carcass weight,7,MAE,1,Train,23.679746267485648
SVR(C=3),cow,carcass weight,7,MAE,2,Train,21.77388846312501
SVR(C=3),cow,carcass weight,7,MAE,3,Train,24.420165203577653
SVR(C=3),cow,carcass weight,7,MAE,4,Train,22.96475026219415
SVR(C=3),cow,carcass weight,7,MAE,5,Train,27.383116799166956
SVR(C=3),cow,carcass weight,7,MAE,1,Test,25.740905126453175
SVR(C=3),cow,carcass weight,7,MAE,2,Test,36.712992953449486
SVR(C=3),cow,carcass weight,7,MAE,3,Test,26.822222221797453
SVR(C=3),cow,carcass weight,7,MAE,4,Test,29.811111113972785
SVR(C=3),cow,carcass weight,7,MAE,5,Test,13.693073419343799
SVR(C=3),cow,carcass weight,7,MSE,1,Train,904.2771043401225
SVR(C=3),cow,carcass weight,7,MSE,2,Train,856.1782282963007
SVR(C=3),cow,carcass weight,7,MSE,3,Train,1125.2016398025198
SVR(C=3),cow,carcass weight,7,MSE,4,Train,964.1084615912216
SVR(C=3),cow,carcass weight,7,MSE,5,Train,1292.3201079882735
SVR(C=3),cow,carcass weight,7,MSE,1,Test,1387.4256292761731
SVR(C=3),cow,carcass weight,7,MSE,2,Test,2033.6508839886726
SVR(C=3),cow,carcass weight,7,MSE,3,Test,994.7689152118858
SVR(C=3),cow,carcass weight,7,MSE,4,Test,1237.888496409998
SVR(C=3),cow,carcass weight,7,MSE,5,Test,250.23905277156206
SVR(C=3),steer,carcass weight,7,MAE,1,Train,15.474450899637333
SVR(C=3),steer,carcass weight,7,MAE,2,Train,14.546234326607602
SVR(C=3),steer,carcass weight,7,MAE,3,Train,15.272535695193154
SVR(C=3),steer,carcass weight,7,MAE,4,Train,14.272546452293865
SVR(C=3),steer,carcass weight,7,MAE,5,Train,14.50871586004355
SVR(C=3),steer,carcass weight,7,MAE,1,Test,12.74972966985048
SVR(C=3),steer,carcass weight,7,MAE,2,Test,16.676763181564013
SVR(C=3),steer,carcass weight,7,MAE,3,Test,13.463446043454836
SVR(C=3),steer,carcass weight,7,MAE,4,Test,17.338743578782566
SVR(C=3),steer,carcass weight,7,MAE,5,Test,16.961644209705298
SVR(C=3),steer,carcass weight,7,MSE,1,Train,402.4574257924257
SVR(C=3),steer,carcass weight,7,MSE,2,Train,360.44242099764574
SVR(C=3),steer,carcass weight,7,MSE,3,Train,397.9345489194759
SVR(C=3),steer,carcass weight,7,MSE,4,Train,344.52574313602855
SVR(C=3),steer,carcass weight,7,MSE,5,Train,375.20312275120665
SVR(C=3),steer,carcass weight,7,MSE,1,Test,291.75056425548956
SVR(C=3),steer,carcass weight,7,MSE,2,Test,464.31079304520495
SVR(C=3),steer,carcass weight,7,MSE,3,Test,297.5176636912713
SVR(C=3),steer,carcass weight,7,MSE,4,Test,508.0263864182448
SVR(C=3),steer,carcass weight,7,MSE,5,Test,422.3643721005304
SVR(C=3),heifer,carcass weight,7,MAE,1,Train,11.914606580784124
SVR(C=3),heifer,carcass weight,7,MAE,2,Train,10.105613469843066
SVR(C=3),heifer,carcass weight,7,MAE,3,Train,10.485186403408147
SVR(C=3),heifer,carcass weight,7,MAE,4,Train,11.285634130660606
SVR(C=3),heifer,carcass weight,7,MAE,5,Train,9.5353493187291
SVR(C=3),heifer,carcass weight,7,MAE,1,Test,6.818334610607575
SVR(C=3),heifer,carcass weight,7,MAE,2,Test,13.674659353100537
SVR(C=3),heifer,carcass weight,7,MAE,3,Test,12.967522876360297
SVR(C=3),heifer,carcass weight,7,MAE,4,Test,9.302003853142875
SVR(C=3),heifer,carcass weight,7,MAE,5,Test,15.312137230682927
SVR(C=3),heifer,carcass weight,7,MSE,1,Train,272.8863412295976
SVR(C=3),heifer,carcass weight,7,MSE,2,Train,205.70602425305583
SVR(C=3),heifer,carcass weight,7,MSE,3,Train,225.91398794034905
SVR(C=3),heifer,carcass weight,7,MSE,4,Train,247.27045926834012
SVR(C=3),heifer,carcass weight,7,MSE,5,Train,186.64333955874895
SVR(C=3),heifer,carcass weight,7,MSE,1,Test,70.36952948755757
SVR(C=3),heifer,carcass weight,7,MSE,2,Test,328.0067679891497
SVR(C=3),heifer,carcass weight,7,MSE,3,Test,294.64835543568284
SVR(C=3),heifer,carcass weight,7,MSE,4,Test,157.35499101227677
SVR(C=3),heifer,carcass weight,7,MSE,5,Test,411.04974165179897
SVR(C=3),cow,price,7,MAE,1,Train,95.80962549139637
SVR(C=3),cow,price,7,MAE,2,Train,81.16431979115063
SVR(C=3),cow,price,7,MAE,3,Train,91.38451686918489
SVR(C=3),cow,price,7,MAE,4,Train,90.48839998874959
SVR(C=3),cow,price,7,MAE,5,Train,100.0995163957255
SVR(C=3),cow,price,7,MAE,1,Test,78.19499804467613
SVR(C=3),cow,price,7,MAE,2,Test,135.96324459697456
SVR(C=3),cow,price,7,MAE,3,Test,99.86682401783504
SVR(C=3),cow,price,7,MAE,4,Test,95.52500037206829
SVR(C=3),cow,price,7,MAE,5,Test,60.013391843825566
SVR(C=3),cow,price,7,MSE,1,Train,16284.28316243811
SVR(C=3),cow,price,7,MSE,2,Train,12335.804818663948
SVR(C=3),cow,price,7,MSE,3,Train,16021.931196566265
SVR(C=3),cow,price,7,MSE,4,Train,14230.516325752862
SVR(C=3),cow,price,7,MSE,5,Train,17954.318511571277
SVR(C=3),cow,price,7,MSE,1,Test,11896.371407594204
SVR(C=3),cow,price,7,MSE,2,Test,28081.465956742566
SVR(C=3),cow,price,7,MSE,3,Test,14891.649970657096
SVR(C=3),cow,price,7,MSE,4,Test,18855.11429876
SVR(C=3),cow,price,7,MSE,5,Test,5351.094196849158
SVR(C=3),steer,price,7,MAE,1,Train,102.27044713777501
SVR(C=3),steer,price,7,MAE,2,Train,96.69810130905364
SVR(C=3),steer,price,7,MAE,3,Train,101.37427027198159
SVR(C=3),steer,price,7,MAE,4,Train,95.60887647942678
SVR(C=3),steer,price,7,MAE,5,Train,96.65441565734044
SVR(C=3),steer,price,7,MAE,1,Test,85.88925610403315
SVR(C=3),steer,price,7,MAE,2,Test,109.32635752196819
SVR(C=3),steer,price,7,MAE,3,Test,87.67774692403101
SVR(C=3),steer,price,7,MAE,4,Test,110.55704345248171
SVR(C=3),steer,price,7,MAE,5,Test,107.97874068548488
SVR(C=3),steer,price,7,MSE,1,Train,16762.707646241604
SVR(C=3),steer,price,7,MSE,2,Train,14857.688076272483
SVR(C=3),steer,price,7,MSE,3,Train,16560.916573378396
SVR(C=3),steer,price,7,MSE,4,Train,14697.000192672465
SVR(C=3),steer,price,7,MSE,5,Train,15572.625752994092
SVR(C=3),steer,price,7,MSE,1,Test,11876.133443584755
SVR(C=3),steer,price,7,MSE,2,Test,19872.85190298703
SVR(C=3),steer,price,7,MSE,3,Test,12335.62688043888
SVR(C=3),steer,price,7,MSE,4,Test,19570.22348223694
SVR(C=3),steer,price,7,MSE,5,Test,16617.98422495307
SVR(C=3),heifer,price,7,MAE,1,Train,74.00016556661498
SVR(C=3),heifer,price,7,MAE,2,Train,65.6632496760842
SVR(C=3),heifer,price,7,MAE,3,Train,66.09677542741267
SVR(C=3),heifer,price,7,MAE,4,Train,72.65319157176587
SVR(C=3),heifer,price,7,MAE,5,Train,63.89952642821961
SVR(C=3),heifer,price,7,MAE,1,Test,52.434826483183805
SVR(C=3),heifer,price,7,MAE,2,Test,80.39182262212874
SVR(C=3),heifer,price,7,MAE,3,Test,84.80891704098323
SVR(C=3),heifer,price,7,MAE,4,Test,51.16649079690121
SVR(C=3),heifer,price,7,MAE,5,Test,87.43463306290441
SVR(C=3),heifer,price,7,MSE,1,Train,10094.399976982413
SVR(C=3),heifer,price,7,MSE,2,Train,7904.286625886517
SVR(C=3),heifer,price,7,MSE,3,Train,8377.961481944116
SVR(C=3),heifer,price,7,MSE,4,Train,9393.651562109848
SVR(C=3),heifer,price,7,MSE,5,Train,7267.825165558754
SVR(C=3),heifer,price,7,MSE,1,Test,3827.5918305355376
SVR(C=3),heifer,price,7,MSE,2,Test,11297.119805605393
SVR(C=3),heifer,price,7,MSE,3,Test,11088.01629713394
SVR(C=3),heifer,price,7,MSE,4,Test,4947.763594253877
SVR(C=3),heifer,price,7,MSE,5,Test,14508.88356738052
SVR(C=3),cow,Total number of defects,7,MAE,1,Train,0.6889566622975435
SVR(C=3),cow,Total number of defects,7,MAE,2,Train,0.6676197014477133
SVR(C=3),cow,Total number of defects,7,MAE,3,Train,0.7000803916851697
SVR(C=3),cow,Total number of defects,7,MAE,4,Train,0.7271074187121966
SVR(C=3),cow,Total number of defects,7,MAE,5,Train,0.6730290228699364
SVR(C=3),cow,Total number of defects,7,MAE,1,Test,0.7999999994171503
SVR(C=3),cow,Total number of defects,7,MAE,2,Test,0.8109860844360797
SVR(C=3),cow,Total number of defects,7,MAE,3,Test,0.6778249916725447
SVR(C=3),cow,Total number of defects,7,MAE,4,Test,0.5667138805614336
SVR(C=3),cow,Total number of defects,7,MAE,5,Test,0.7887632019768106
SVR(C=3),cow,Total number of defects,7,MSE,1,Train,0.909925541875897
SVR(C=3),cow,Total number of defects,7,MSE,2,Train,0.7775329431995814
SVR(C=3),cow,Total number of defects,7,MSE,3,Train,0.8640749066574963
SVR(C=3),cow,Total number of defects,7,MSE,4,Train,0.9505843622183734
SVR(C=3),cow,Total number of defects,7,MSE,5,Train,0.7883938498752132
SVR(C=3),cow,Total number of defects,7,MSE,1,Test,0.9298171034630842
SVR(C=3),cow,Total number of defects,7,MSE,2,Test,1.2098965536178201
SVR(C=3),cow,Total number of defects,7,MSE,3,Test,0.8544918388950767
SVR(C=3),cow,Total number of defects,7,MSE,4,Test,0.49884185492258226
SVR(C=3),cow,Total number of defects,7,MSE,5,Test,1.1652038128040416
SVR(C=3),steer,Total number of defects,7,MAE,1,Train,0.3096754579568609
SVR(C=3),steer,Total number of defects,7,MAE,2,Train,0.3451770411278865
SVR(C=3),steer,Total number of defects,7,MAE,3,Train,0.33023017567098595
SVR(C=3),steer,Total number of defects,7,MAE,4,Train,0.32903263459465787
SVR(C=3),steer,Total number of defects,7,MAE,5,Train,0.3214253772568032
SVR(C=3),steer,Total number of defects,7,MAE,1,Test,0.41412485888725403
SVR(C=3),steer,Total number of defects,7,MAE,2,Test,0.28223544312685317
SVR(C=3),steer,Total number of defects,7,MAE,3,Test,0.34170983303652924
SVR(C=3),steer,Total number of defects,7,MAE,4,Test,0.3596638321326149
SVR(C=3),steer,Total number of defects,7,MAE,5,Test,0.3795464475069591
SVR(C=3),steer,Total number of defects,7,MSE,1,Train,0.3603762145815235
SVR(C=3),steer,Total number of defects,7,MSE,2,Train,0.42694488388594387
SVR(C=3),steer,Total number of defects,7,MSE,3,Train,0.38405183021358913
SVR(C=3),steer,Total number of defects,7,MSE,4,Train,0.33940784589527695
SVR(C=3),steer,Total number of defects,7,MSE,5,Train,0.3936065732146062
SVR(C=3),steer,Total number of defects,7,MSE,1,Test,0.5376056193044928
SVR(C=3),steer,Total number of defects,7,MSE,2,Test,0.26633034167353287
SVR(C=3),steer,Total number of defects,7,MSE,3,Test,0.377659754710587
SVR(C=3),steer,Total number of defects,7,MSE,4,Test,0.6649604237776463
SVR(C=3),steer,Total number of defects,7,MSE,5,Test,0.38246331548815077
SVR(C=3),heifer,Total number of defects,7,MAE,1,Train,0.5367938402108148
SVR(C=3),heifer,Total number of defects,7,MAE,2,Train,0.4484595016488009
SVR(C=3),heifer,Total number of defects,7,MAE,3,Train,0.5020135375391145
SVR(C=3),heifer,Total number of defects,7,MAE,4,Train,0.42875925152826594
SVR(C=3),heifer,Total number of defects,7,MAE,5,Train,0.4673375533074752
SVR(C=3),heifer,Total number of defects,7,MAE,1,Test,0.30408480529686854
SVR(C=3),heifer,Total number of defects,7,MAE,2,Test,0.6441390623840832
SVR(C=3),heifer,Total number of defects,7,MAE,3,Test,0.42518762376410607
SVR(C=3),heifer,Total number of defects,7,MAE,4,Test,0.729779364032407
SVR(C=3),heifer,Total number of defects,7,MAE,5,Test,0.6415111363118361
SVR(C=3),heifer,Total number of defects,7,MSE,1,Train,0.7868320792995654
SVR(C=3),heifer,Total number of defects,7,MSE,2,Train,0.5460083012075884
SVR(C=3),heifer,Total number of defects,7,MSE,3,Train,0.7483677612793344
SVR(C=3),heifer,Total number of defects,7,MSE,4,Train,0.47210183966146396
SVR(C=3),heifer,Total number of defects,7,MSE,5,Train,0.6589557857538477
